query_id,sql_text,num_tables,num_joins,num_where,num_agg,num_group_by,num_order_by,rows_scanned,rows_returned,cpu_time_ms,io_read_mb,io_write_mb,concurrent_queries,hour_of_day,day_of_week,energy_joules,timestamp
2971,SELECT * FROM orders JOIN inventory ON 1=1 WHERE col = val WHERE col = val WHERE col = val,1,4,3,0,1,0,1816,145,5.241077079522,2.577336612106505,0.35533925703117464,5,1,2,0.0,2024-01-07 10:22:52.333575318
2972,SELECT * FROM orders JOIN sales ON 1=1 JOIN products ON 1=1 WHERE col = val,2,3,1,1,0,0,30913,3008,79.72100425754371,4.897116603922909,2.313723568450336,8,4,5,8.908091459760458,2024-01-07 10:27:12.441709224
2973,SELECT * FROM products JOIN inventory ON 1=1 JOIN sales ON 1=1 JOIN orders ON 1=1 JOIN customers ON 1=1 WHERE col = val WHERE col = val,4,0,2,0,0,0,11191,902,29.143516344591823,2.621349559918766,0.44107765572732577,5,5,4,21.3970618833767,2024-01-07 10:27:28.181533302
2974,SELECT * FROM customers JOIN orders ON 1=1 WHERE col = val,1,1,1,0,0,0,31827,1025,40.589560308017646,6.046017457500003,0.9916217972944532,6,22,0,13.671478245005598,2024-01-07 10:27:48.392264472
2975,SELECT * FROM inventory WHERE col = val WHERE col = val,0,3,2,0,0,0,207766,2649,527.36498984787,21.158320025321657,4.155541721385347,3,6,1,61.030914594543106,2024-01-07 10:35:57.214681428
2976,SELECT * FROM products JOIN orders ON 1=1 WHERE col = val WHERE col = val WHERE col = val,1,1,3,0,0,0,18662,522,13.042294008047818,6.609158779008353,0.09838272952697157,8,4,2,0.0,2024-01-07 10:40:44.649572712
2977,SELECT * FROM products JOIN orders ON 1=1 JOIN customers ON 1=1 JOIN sales ON 1=1 JOIN inventory ON 1=1 WHERE col = val WHERE col = val WHERE col = val,4,1,3,1,0,0,97942,6524,180.88295642583165,17.799835901001813,1.0775649710232584,2,10,3,23.085583372671227,2024-01-07 10:42:18.437398746
2978,SELECT * FROM inventory JOIN sales ON 1=1 JOIN customers ON 1=1,2,2,0,0,0,0,38629,80,64.26869368937145,7.576848702127693,0.2697049574827723,3,2,1,14.676711879993693,2024-01-07 10:53:06.291017118
2979,SELECT * FROM customers WHERE col = val WHERE col = val WHERE col = val WHERE col = val WHERE col = val,0,1,5,0,1,0,10218,202,19.113656012750376,2.0202523152521406,0.11710549740209308,5,1,4,4.115905461897465,2024-01-07 11:03:56.551148382
2980,SELECT * FROM sales JOIN customers ON 1=1 WHERE col = val WHERE col = val WHERE col = val WHERE col = val,1,1,4,1,0,0,346490,11560,623.7180037580694,42.8872211580301,0.2756266462217498,10,0,3,100.98926184609564,2024-01-07 11:22:12.085555254
2981,SELECT * FROM orders,0,1,0,0,0,2,99067,8682,144.93932556079315,11.772602060912785,0.14028942557057583,7,20,2,28.88847795754378,2024-01-07 11:23:38.078655180
2982,SELECT * FROM inventory JOIN sales ON 1=1 JOIN products ON 1=1 JOIN orders ON 1=1 WHERE col = val WHERE col = val,3,0,2,1,0,0,7517,45,5.831645415638733,1.4577736450673688,1.308044047145909,2,18,2,0.0,2024-01-07 11:25:55.073275932
2983,SELECT * FROM sales JOIN inventory ON 1=1 WHERE col = val WHERE col = val WHERE col = val,1,2,3,0,0,0,90639,538,192.11361009706388,12.850728464108316,0.2192540230743409,5,1,6,42.9826673635715,2024-01-07 11:29:04.570436844
2984,SELECT * FROM orders JOIN products ON 1=1 JOIN sales ON 1=1 WHERE col = val,2,2,1,2,1,0,33881,1884,87.23844745652659,5.222006498884746,0.4430357665557193,1,21,1,17.46932993975537,2024-01-07 11:34:11.717614374
2985,SELECT * FROM products JOIN sales ON 1=1 JOIN inventory ON 1=1 WHERE col = val WHERE col = val WHERE col = val WHERE col = val WHERE col = val,2,2,5,2,0,0,118790,2209,312.8049261541141,17.561707480593082,3.2568175790488967,6,1,4,64.99080468245398,2024-01-07 11:34:50.600620044
2986,SELECT * FROM sales JOIN inventory ON 1=1 JOIN orders ON 1=1 JOIN products ON 1=1 WHERE col = val WHERE col = val WHERE col = val,3,1,3,1,0,0,6481,161,40.138495186646196,4.078663359810208,0.03494825775452817,9,18,2,0.0,2024-01-07 11:36:01.951223706
2987,SELECT * FROM inventory JOIN customers ON 1=1 JOIN sales ON 1=1 WHERE col = val,2,0,1,2,1,0,19593,376,18.840479148042782,5.633353024564375,1.9955386621653477,7,19,2,0.0,2024-01-07 11:37:21.562520676
2988,SELECT * FROM orders JOIN inventory ON 1=1 WHERE col = val,1,1,1,0,1,1,59908,3509,82.15701172676215,7.473763691080697,1.6164459622867873,8,9,3,20.146517530978613,2024-01-07 11:42:45.508143240
2989,SELECT * FROM sales JOIN orders ON 1=1 JOIN inventory ON 1=1 JOIN customers ON 1=1 JOIN products ON 1=1 WHERE col = val WHERE col = val,4,1,2,1,0,1,9910,64,1.3313499798619475,2.658022844786518,0.9825461327353967,3,2,2,0.5997777641600992,2024-01-07 11:44:42.432976746
2990,SELECT * FROM sales JOIN inventory ON 1=1 JOIN products ON 1=1 WHERE col = val WHERE col = val WHERE col = val WHERE col = val,2,1,4,0,0,0,68212,6416,85.34237062920978,9.973937912138723,0.3972168432396163,6,9,2,20.341797971725153,2024-01-07 11:47:18.095060508
2991,SELECT * FROM orders JOIN products ON 1=1 JOIN inventory ON 1=1 WHERE col = val WHERE col = val,2,1,2,1,2,0,25324,334,64.63865285710017,5.571339894237889,0.06341550911635686,6,11,4,8.490361080694731,2024-01-07 11:51:52.354030080
2992,SELECT * FROM inventory JOIN customers ON 1=1 WHERE col = val,1,2,1,0,1,0,44699,4255,85.20696399834458,12.11720223497187,0.3495411904782781,4,3,4,28.89684195142584,2024-01-07 11:54:54.948958710
2993,SELECT * FROM orders JOIN customers ON 1=1 JOIN inventory ON 1=1 JOIN products ON 1=1 JOIN sales ON 1=1 WHERE col = val WHERE col = val,4,0,2,0,2,0,203302,15864,176.9633746666891,40.420890884409985,0.22424174800851407,8,10,0,40.105566237480105,2024-01-07 12:02:16.237885476
2994,SELECT * FROM orders JOIN customers ON 1=1 WHERE col = val WHERE col = val WHERE col = val,1,0,3,2,2,1,1914977,158892,3061.136671096268,231.530746759838,2.258296700076446,4,11,3,465.06787070389385,2024-01-07 12:02:46.287481620
2995,SELECT * FROM sales JOIN products ON 1=1 JOIN orders ON 1=1 JOIN inventory ON 1=1 WHERE col = val,3,2,1,0,1,0,56946,1031,108.95214997474466,10.5929142624552,0.835061911803618,9,17,3,25.14025615542628,2024-01-07 12:04:41.091254166
2996,SELECT * FROM sales JOIN inventory ON 1=1 JOIN orders ON 1=1 WHERE col = val WHERE col = val,2,0,2,1,0,0,26574,1788,24.052310536396135,4.6541698736204875,0.18344512526739576,2,12,4,7.4599452819109935,2024-01-07 12:06:09.440105076
2997,SELECT * FROM products JOIN sales ON 1=1 WHERE col = val WHERE col = val WHERE col = val WHERE col = val WHERE col = val,1,0,5,1,1,0,678346,55549,877.4384957998161,81.89590552543136,0.738655274540655,3,8,4,149.92730412502146,2024-01-07 12:11:14.057205324
2998,SELECT * FROM products JOIN inventory ON 1=1,1,1,0,0,1,2,180917,10175,272.95185418403076,23.02637654652745,0.9828341623463862,3,0,2,47.95601411054374,2024-01-07 12:13:12.588724812
2999,SELECT * FROM sales WHERE col = val WHERE col = val,0,1,2,0,0,0,474487,26360,707.6292085233553,48.81916711916161,0.48978386950568437,7,13,3,105.2928038251917,2024-01-07 12:20:49.996904190
3000,SELECT * FROM customers JOIN orders ON 1=1,1,0,0,0,1,1,37785,634,46.30526356198511,7.855445685944615,0.3278978270362579,7,16,1,13.582829853455308,2024-01-07 12:21:49.257108786
3001,SELECT * FROM sales JOIN orders ON 1=1,1,0,0,2,1,0,89942,3778,143.29157069094163,11.352360142441102,3.4250794313916977,8,7,1,23.634643301315442,2024-01-07 12:22:40.179636366
3002,SELECT * FROM products JOIN customers ON 1=1,1,2,0,2,0,0,42629,677,110.96989033834286,6.627625217471913,5.0937730651117334,3,15,3,17.00810852580155,2024-01-07 12:25:19.124721174
3003,SELECT * FROM products JOIN customers ON 1=1 JOIN orders ON 1=1 JOIN sales ON 1=1 WHERE col = val WHERE col = val,3,1,2,1,0,0,50344,4899,88.69583739497573,10.205962353817831,0.26823781542096775,6,10,5,20.960549359482727,2024-01-07 12:25:28.294388442
3004,SELECT * FROM products JOIN orders ON 1=1 JOIN customers ON 1=1 WHERE col = val,2,2,1,2,0,1,54594,3756,129.60594635144284,9.29578123467232,0.3028000328036011,4,4,0,43.296200475869995,2024-01-07 12:28:42.480778710
3005,SELECT * FROM customers JOIN inventory ON 1=1 JOIN orders ON 1=1 JOIN sales ON 1=1 WHERE col = val WHERE col = val WHERE col = val,3,2,3,0,1,1,102836,595,193.73296632967973,17.232931035474508,1.0006101631756812,7,11,5,34.949930564667866,2024-01-07 12:33:04.440616722
3006,SELECT * FROM inventory WHERE col = val WHERE col = val,0,1,2,0,1,0,36941,1780,56.61848482135511,6.944532120239323,0.13916265622692725,5,14,6,12.599188007218348,2024-01-07 12:33:59.256158526
3007,SELECT * FROM orders JOIN products ON 1=1 WHERE col = val WHERE col = val,1,1,2,0,0,0,300600,19286,443.31768635987856,40.04958346019856,0.9414067037509432,8,11,6,65.62028135141755,2024-01-07 12:35:18.633826446
3008,SELECT * FROM orders JOIN products ON 1=1 WHERE col = val WHERE col = val,1,1,2,1,0,0,88782,929,165.78614868501083,12.376110822697063,0.358372158648138,4,10,3,23.826751787536676,2024-01-07 12:38:35.577887208
3009,SELECT * FROM products JOIN inventory ON 1=1 JOIN sales ON 1=1 JOIN orders ON 1=1 JOIN customers ON 1=1 WHERE col = val WHERE col = val WHERE col = val WHERE col = val WHERE col = val,5,0,5,0,0,0,74493,4978,71.14164617554619,17.203424876893795,0.009686549202900699,4,23,3,13.918903416872816,2024-01-07 12:41:02.278760838
3010,SELECT * FROM inventory JOIN orders ON 1=1 JOIN products ON 1=1 JOIN sales ON 1=1 JOIN customers ON 1=1 WHERE col = val WHERE col = val WHERE col = val WHERE col = val,5,0,4,1,0,0,67335,1249,79.80663760299981,14.024901643597191,0.5480761541138041,6,20,1,23.366551365477633,2024-01-07 12:44:00.145402104
3011,SELECT * FROM products JOIN inventory ON 1=1 JOIN orders ON 1=1 JOIN sales ON 1=1 WHERE col = val WHERE col = val WHERE col = val WHERE col = val,3,0,4,1,0,0,23281,963,32.85440473332816,4.732076156821134,0.04120448556872054,6,3,5,7.677448165747977,2024-01-07 12:46:28.009171488
3012,SELECT * FROM sales JOIN customers ON 1=1 JOIN orders ON 1=1 JOIN inventory ON 1=1 WHERE col = val,3,1,1,0,0,1,8656,544,13.256353654744855,3.262409045355704,0.11659137246237523,5,20,1,19.37423431912869,2024-01-07 12:48:31.948775580
3013,SELECT * FROM sales JOIN orders ON 1=1 JOIN customers ON 1=1,2,1,0,0,0,0,168032,6240,235.47650998671463,26.492565449762736,0.32634992112049926,5,12,0,31.459255881064642,2024-01-07 12:48:37.463969496
3014,SELECT * FROM orders JOIN sales ON 1=1 JOIN customers ON 1=1 WHERE col = val WHERE col = val,2,4,2,0,0,0,274729,10634,805.9851586243578,41.076620132098604,0.019627919112536016,1,19,0,106.16541659439946,2024-01-07 12:50:01.277089704
3015,SELECT * FROM inventory JOIN sales ON 1=1 JOIN products ON 1=1 WHERE col = val WHERE col = val WHERE col = val WHERE col = val WHERE col = val WHERE col = val WHERE col = val,2,1,7,1,1,0,10046,849,23.795368699865744,2.323821878235564,0.03377887972535243,4,22,3,0.0,2024-01-07 12:52:47.924627964
3016,SELECT * FROM sales WHERE col = val,0,2,1,0,2,0,7351,232,7.276305579619629,1.9441569082907693,0.0842966004408393,2,21,1,0.0,2024-01-07 12:57:37.061978526
3017,SELECT * FROM products JOIN customers ON 1=1 JOIN orders ON 1=1 WHERE col = val,2,1,1,0,0,0,113299,7462,171.466790789364,17.657780072567597,0.3106491526091026,4,15,4,16.21654300522598,2024-01-07 13:03:34.351166628
3018,SELECT * FROM orders JOIN sales ON 1=1 WHERE col = val WHERE col = val,1,1,2,1,0,1,23162,1970,44.01593842389284,8.541934345809299,3.6503107671931834,7,7,2,9.971053644368329,2024-01-07 13:04:55.176549762
3019,SELECT * FROM sales JOIN orders ON 1=1 JOIN inventory ON 1=1 WHERE col = val,2,1,1,0,2,1,8980,144,25.503189671469094,3.47067651264772,0.04903487512498412,5,19,0,6.773702354492067,2024-01-07 13:08:31.561799333
3020,SELECT * FROM sales JOIN customers ON 1=1 JOIN orders ON 1=1 WHERE col = val,2,3,1,0,2,1,4763,26,28.40317105052614,1.8675120338242874,0.4863780220943404,5,22,4,8.16578449483338,2024-01-07 13:08:47.052425694
3021,SELECT * FROM orders JOIN inventory ON 1=1 JOIN sales ON 1=1 JOIN customers ON 1=1 JOIN products ON 1=1,4,1,0,1,0,0,23122,1912,30.179332460768777,5.3797218962872275,0.6873107011335684,5,11,0,12.351339866082052,2024-01-07 13:10:07.996719240
3022,SELECT * FROM products JOIN inventory ON 1=1 JOIN customers ON 1=1 JOIN orders ON 1=1 JOIN sales ON 1=1 WHERE col = val,4,0,1,1,0,0,50906,2828,64.6854910545652,10.943191940989141,0.062040596523426035,1,4,4,2.028151421220999,2024-01-07 13:10:39.209337696
3023,SELECT * FROM sales JOIN products ON 1=1 JOIN orders ON 1=1,2,1,0,1,0,0,24506,2032,42.87538463759953,5.351630697311399,0.034738330906824995,5,16,4,1.8726570659727733,2024-01-07 13:12:33.495622451
3024,SELECT * FROM inventory JOIN customers ON 1=1 JOIN products ON 1=1 WHERE col = val WHERE col = val,2,2,2,0,0,0,6627,146,28.44429935108194,1.996838426959484,0.12540905486700335,4,2,3,14.395757117990993,2024-01-07 13:15:37.570321548
3025,SELECT * FROM customers JOIN orders ON 1=1 JOIN inventory ON 1=1 JOIN sales ON 1=1 JOIN products ON 1=1 WHERE col = val WHERE col = val WHERE col = val WHERE col = val WHERE col = val WHERE col = val,4,0,6,0,0,0,21872,1824,7.477541593487812,6.053023054904305,0.577195884292099,4,0,4,15.50402864771562,2024-01-07 13:24:07.267190346
3026,SELECT * FROM sales JOIN orders ON 1=1 JOIN inventory ON 1=1 WHERE col = val,2,1,1,1,0,0,91162,951,178.44733172439567,14.686058110580106,3.2804403561326874,5,15,5,39.932335216772515,2024-01-07 13:29:42.230705976
3027,SELECT * FROM customers JOIN sales ON 1=1 JOIN inventory ON 1=1 JOIN orders ON 1=1 JOIN products ON 1=1 WHERE col = val WHERE col = val WHERE col = val WHERE col = val WHERE col = val WHERE col = val WHERE col = val,4,0,7,0,1,0,591746,52332,597.372260867087,106.71596506739735,0.4060529078911656,3,2,4,127.89006643946308,2024-01-07 13:30:14.526262002
3028,SELECT * FROM products WHERE col = val,0,0,1,2,0,0,25981,2141,36.076074536267946,3.9223593938344115,0.0702794076122722,6,16,1,0.0,2024-01-07 13:34:33.683796636
3029,SELECT * FROM inventory WHERE col = val WHERE col = val,0,0,2,0,1,0,124435,7113,133.15786855497277,17.426791899420305,0.14918650589653595,3,3,4,37.54244150564751,2024-01-07 13:37:08.927962164
3030,SELECT * FROM sales JOIN products ON 1=1 JOIN customers ON 1=1 WHERE col = val,2,0,1,0,0,0,97436,5965,93.68688449983416,14.104522672875595,1.4264421595779435,5,20,1,10.72580733651472,2024-01-07 13:42:16.921803510
3031,SELECT * FROM orders JOIN customers ON 1=1 JOIN products ON 1=1 WHERE col = val WHERE col = val WHERE col = val WHERE col = val,2,0,4,0,0,0,16590,584,0.42933897665245624,2.5442172674025554,0.006299790139976342,7,2,6,9.530271369012354,2024-01-07 13:44:13.538730858
3032,SELECT * FROM inventory JOIN orders ON 1=1 JOIN customers ON 1=1 JOIN sales ON 1=1 WHERE col = val WHERE col = val WHERE col = val,3,0,3,2,1,1,170807,3580,274.5009807006747,27.857220532360834,1.3829036296807482,6,0,5,41.6493343852355,2024-01-07 13:44:54.082000146
3033,SELECT * FROM customers JOIN orders ON 1=1 JOIN inventory ON 1=1 JOIN products ON 1=1 WHERE col = val WHERE col = val,3,1,2,1,1,0,249796,11512,446.9897439879444,42.20953823056173,0.19713219015745492,2,5,0,72.5185006442643,2024-01-07 13:45:08.602679298
3034,SELECT * FROM sales JOIN products ON 1=1 JOIN customers ON 1=1 JOIN inventory ON 1=1 JOIN orders ON 1=1 WHERE col = val,4,2,1,0,0,0,26636,1760,48.41710537592829,5.418774941626527,0.03425244277384238,3,10,1,1.1497734317477883,2024-01-07 13:46:04.342730802
3035,SELECT * FROM inventory JOIN customers ON 1=1 WHERE col = val WHERE col = val WHERE col = val,1,0,3,1,0,1,33929,3387,36.20107640942017,5.303773865755911,0.29361461724145543,2,7,1,5.798049798844751,2024-01-07 13:46:43.195196418
3036,SELECT * FROM sales JOIN customers ON 1=1 JOIN orders ON 1=1 WHERE col = val WHERE col = val WHERE col = val,2,1,3,0,0,0,18869,1545,34.45778870505716,2.855453364184634,1.3822179321858499,2,5,0,0.0,2024-01-07 13:49:32.723090568
3037,SELECT * FROM inventory JOIN customers ON 1=1 WHERE col = val WHERE col = val,1,0,2,0,0,1,4679,205,4.530025132506311,1.1401075205151612,0.717236529703736,5,4,6,0.0,2024-01-07 13:52:38.946617970
3038,SELECT * FROM orders JOIN products ON 1=1 WHERE col = val WHERE col = val,1,3,2,0,0,0,235059,17531,582.8925092543162,29.10903403762011,0.09390029017925224,4,4,1,73.45924930288827,2024-01-07 13:54:23.921180886
3039,SELECT * FROM sales JOIN inventory ON 1=1 JOIN customers ON 1=1 JOIN products ON 1=1 JOIN orders ON 1=1 WHERE col = val WHERE col = val WHERE col = val,5,1,3,0,0,0,633918,7414,944.8101546684966,127.85586586754212,0.0339804364698547,3,17,5,152.99234605553886,2024-01-07 13:56:13.174640328
3040,SELECT * FROM inventory JOIN sales ON 1=1 WHERE col = val WHERE col = val WHERE col = val WHERE col = val,1,0,4,0,0,0,32137,1352,27.53702213720106,5.437641286087105,0.33976623430796643,6,9,1,0.0,2024-01-07 14:02:15.149580449
3041,SELECT * FROM sales JOIN customers ON 1=1 JOIN orders ON 1=1 JOIN inventory ON 1=1 WHERE col = val WHERE col = val WHERE col = val,3,2,3,0,0,0,24700,1063,43.57386251814468,4.77801617497852,0.02704917188554878,1,13,4,0.0,2024-01-07 14:02:43.176527274
3042,SELECT * FROM orders JOIN inventory ON 1=1 WHERE col = val WHERE col = val WHERE col = val,1,1,3,0,1,1,196763,19653,291.0787152032315,25.66355769771829,0.2588073632720746,10,22,1,36.504526526175,2024-01-07 14:03:03.850283820
3043,SELECT * FROM products WHERE col = val WHERE col = val WHERE col = val WHERE col = val,0,1,4,0,0,0,218556,8678,335.100807660581,25.970094629149663,0.8053475326337702,8,14,4,41.17898496461806,2024-01-07 14:03:17.321106768
3044,SELECT * FROM sales JOIN inventory ON 1=1 WHERE col = val WHERE col = val WHERE col = val,1,1,3,0,0,0,10813,99,12.505222502701294,1.859626523428997,0.34723752571241434,4,14,3,17.33406917463786,2024-01-07 14:05:13.586383980
3045,SELECT * FROM orders WHERE col = val WHERE col = val,0,1,2,2,1,0,40771,312,87.1526999563225,5.396675747231931,3.4072214572427066,1,4,3,1.2716305883864791,2024-01-07 14:09:46.890851244
3046,SELECT * FROM inventory JOIN products ON 1=1 WHERE col = val WHERE col = val,1,0,2,1,1,2,600560,42123,776.8803943255331,77.1121798402976,1.5666530880252252,3,1,1,130.28513247393755,2024-01-07 14:13:06.257316678
3047,SELECT * FROM inventory JOIN orders ON 1=1 JOIN products ON 1=1 JOIN sales ON 1=1 WHERE col = val WHERE col = val WHERE col = val,3,0,3,2,0,0,642972,19044,1011.0145343459046,103.34676622568622,1.2154271408864301,9,5,0,170.74519387778915,2024-01-07 14:13:22.876495356
3048,SELECT * FROM products JOIN orders ON 1=1 JOIN customers ON 1=1 WHERE col = val WHERE col = val,2,1,2,0,0,0,10463,910,17.87919517353644,4.19426006153479,0.7812870397553404,3,9,0,3.311393455414321,2024-01-07 14:15:29.159777904
3049,SELECT * FROM orders JOIN sales ON 1=1 WHERE col = val,1,0,1,0,1,0,3551,173,0.0,2.32153306570986,0.04983647780518358,9,7,2,8.503117891636256,2024-01-07 14:15:36.682405356
3050,SELECT * FROM customers JOIN sales ON 1=1 JOIN products ON 1=1 JOIN inventory ON 1=1 WHERE col = val WHERE col = val,3,2,2,1,2,0,89500,3016,212.52107150842474,14.815061056524671,0.22484712584847744,4,17,5,26.552875671685854,2024-01-07 14:16:01.200175560
3051,SELECT * FROM inventory JOIN products ON 1=1 JOIN sales ON 1=1 JOIN orders ON 1=1 WHERE col = val,3,1,1,1,0,0,128366,9775,247.6092135855916,22.436946332996936,1.2053753685845157,12,20,2,41.46870971307732,2024-01-07 14:16:43.450815468
3052,SELECT * FROM sales,0,0,0,1,1,2,64796,2743,77.62198644399109,8.271910214705358,0.005736393685607843,8,12,6,12.354152701102599,2024-01-07 14:18:24.147902100
3053,SELECT * FROM sales JOIN customers ON 1=1 JOIN products ON 1=1 WHERE col = val,2,0,1,1,2,0,74851,5539,106.35851030362718,15.086374386223433,0.00469023762897412,2,6,0,14.571667133066814,2024-01-07 14:19:46.256969958
3054,SELECT * FROM customers JOIN products ON 1=1 WHERE col = val,1,1,1,1,0,0,53929,3866,92.95135207409707,8.706235673316893,0.4785866572459193,8,18,6,21.492859685387362,2024-01-07 14:23:11.895495648
3055,SELECT * FROM sales JOIN products ON 1=1 JOIN inventory ON 1=1 WHERE col = val WHERE col = val,2,0,2,1,0,0,18645,1353,21.162910860530218,4.095702181468322,2.017982024961209,3,3,4,5.460756896151152,2024-01-07 14:27:29.365740438
3056,SELECT * FROM products WHERE col = val WHERE col = val WHERE col = val WHERE col = val WHERE col = val,0,1,5,1,1,0,15336,1316,31.38301269712548,4.69051383703281,3.955446311353207,5,8,1,7.6084858056575015,2024-01-07 14:34:37.357976388
3057,SELECT * FROM sales JOIN orders ON 1=1 JOIN inventory ON 1=1 JOIN customers ON 1=1 WHERE col = val,3,0,1,2,0,0,125084,10631,180.4684605340221,24.21731051855142,1.5740276114692815,2,6,6,21.163304330977986,2024-01-07 14:37:25.558310916
3058,SELECT * FROM orders JOIN sales ON 1=1 JOIN inventory ON 1=1 WHERE col = val WHERE col = val,2,2,2,2,0,0,16822,1123,26.494481188686763,3.4048191309153566,4.501889988728664,6,9,2,5.61114758718001,2024-01-07 14:38:19.683706494
3059,SELECT * FROM sales JOIN orders ON 1=1 JOIN products ON 1=1 JOIN customers ON 1=1 JOIN inventory ON 1=1 WHERE col = val,4,1,1,0,0,0,3973,380,6.533587340570561,2.0248148802820287,0.9408643298567662,6,19,1,1.3918469405456102,2024-01-07 14:40:28.268509992
3060,SELECT * FROM customers JOIN orders ON 1=1 WHERE col = val WHERE col = val WHERE col = val WHERE col = val,1,1,4,0,0,0,51932,158,51.71223400963551,12.760004743563798,0.11249893136067608,10,4,1,27.180592147661727,2024-01-07 14:43:31.809912792
3061,SELECT * FROM orders JOIN products ON 1=1 JOIN sales ON 1=1 JOIN inventory ON 1=1 JOIN customers ON 1=1,4,2,0,0,0,0,81135,7554,173.12265434049385,15.836033789099783,0.2587202710611408,9,6,4,22.655174828507718,2024-01-07 14:44:08.354883078
3062,SELECT * FROM orders JOIN sales ON 1=1 WHERE col = val,1,1,1,0,1,2,631302,9896,960.3034431394415,79.34095283853823,0.48877943967034093,4,1,3,157.7201134207079,2024-01-07 14:45:45.380033352
3063,SELECT * FROM sales JOIN customers ON 1=1 WHERE col = val WHERE col = val WHERE col = val,1,1,3,0,2,0,41691,915,66.07274264741596,5.12425743237358,0.08203209992864785,7,8,0,9.513192237603992,2024-01-07 14:46:54.603429000
3064,SELECT * FROM products WHERE col = val,0,2,1,0,0,0,5120,419,8.93295436591144,2.6391313111734154,0.1877862343642488,2,19,5,0.0,2024-01-07 14:50:01.395736566
3065,SELECT * FROM customers JOIN inventory ON 1=1 JOIN products ON 1=1 JOIN orders ON 1=1 JOIN sales ON 1=1 WHERE col = val,4,0,1,0,0,2,260639,10593,271.7287164685711,49.70639484114576,0.7060898252056915,2,11,2,70.62435471207822,2024-01-07 14:50:18.777480174
3066,SELECT * FROM sales JOIN orders ON 1=1 JOIN inventory ON 1=1 JOIN customers ON 1=1 JOIN products ON 1=1 WHERE col = val WHERE col = val,4,1,2,1,1,0,47049,2028,80.0397903204328,9.935768340951094,0.42259674778736267,9,7,6,15.76660859647951,2024-01-07 14:55:28.224484230
3067,SELECT * FROM sales JOIN customers ON 1=1 JOIN inventory ON 1=1,2,0,0,0,0,0,24263,651,20.49303997180162,4.234408668313078,1.3013944837002487,3,5,2,0.0,2024-01-07 14:55:46.316715900
3068,SELECT * FROM sales JOIN inventory ON 1=1 JOIN orders ON 1=1 WHERE col = val,2,1,1,1,1,0,6924,160,11.09046877303402,3.684508939994212,0.5221846239735713,4,10,3,10.622697537862528,2024-01-07 15:01:07.227132042
3069,SELECT * FROM sales JOIN orders ON 1=1 JOIN inventory ON 1=1 WHERE col = val WHERE col = val WHERE col = val,2,1,3,0,1,1,94610,1089,133.6397971879802,13.915017219535452,0.12407681833193797,3,8,6,37.96906815918037,2024-01-07 15:01:34.097355467
3070,SELECT * FROM customers JOIN inventory ON 1=1 JOIN orders ON 1=1 WHERE col = val WHERE col = val WHERE col = val,2,2,3,2,2,0,64043,1311,179.42740958899702,10.057485812831056,0.3538089150079924,2,23,6,13.303732568070247,2024-01-07 15:06:02.218368384
3071,SELECT * FROM customers JOIN orders ON 1=1 JOIN sales ON 1=1 JOIN products ON 1=1 JOIN inventory ON 1=1 WHERE col = val WHERE col = val WHERE col = val,4,3,3,1,0,0,74447,4251,221.0574985572799,16.860055082631465,1.1622385510651865,6,5,5,42.76620413795579,2024-01-07 15:12:03.958319664
3072,SELECT * FROM sales WHERE col = val,0,0,1,0,0,0,98900,7017,89.49091955073729,10.674667037112744,0.2295530734552303,3,20,3,2.346325762903401,2024-01-07 15:14:39.318131046
3073,SELECT * FROM customers JOIN inventory ON 1=1 JOIN products ON 1=1 JOIN sales ON 1=1 JOIN orders ON 1=1 WHERE col = val WHERE col = val WHERE col = val,4,1,3,2,0,0,258760,19185,535.8990944089443,51.4340068871481,0.4062412565313608,3,12,5,68.0216562031056,2024-01-07 15:21:42.930741756
3074,SELECT * FROM orders JOIN sales ON 1=1,1,2,0,0,0,1,64135,2414,124.77730438144175,8.300480337493408,0.5918668535239425,6,21,2,5.415037298209123,2024-01-07 15:22:45.237293244
3075,SELECT * FROM products JOIN orders ON 1=1 WHERE col = val WHERE col = val WHERE col = val,1,0,3,2,2,0,74107,6838,130.59204825793788,10.771229197218055,0.8207094144628688,7,23,0,18.43019239216956,2024-01-07 15:23:58.750476030
3076,SELECT * FROM orders JOIN customers ON 1=1 JOIN products ON 1=1 WHERE col = val WHERE col = val WHERE col = val,2,0,3,1,2,0,63010,2113,78.36849205219094,12.590643042570372,1.8707548545093704,9,19,6,20.71268615291645,2024-01-07 15:25:23.578790988
3077,SELECT * FROM customers JOIN orders ON 1=1 JOIN sales ON 1=1 JOIN inventory ON 1=1 WHERE col = val,3,1,1,0,1,0,540959,6492,813.010804664304,86.7605703667028,0.398119780688242,5,9,2,131.36292588733141,2024-01-07 15:35:14.355114870
3078,SELECT * FROM inventory JOIN sales ON 1=1 JOIN customers ON 1=1 WHERE col = val,2,1,1,0,0,2,10175,962,4.590272958546809,2.2909768173070155,1.7909373092068974,8,11,0,0.0,2024-01-07 15:35:27.553695504
3079,SELECT * FROM customers JOIN inventory ON 1=1 JOIN products ON 1=1 JOIN orders ON 1=1 JOIN sales ON 1=1 WHERE col = val WHERE col = val WHERE col = val WHERE col = val,7,1,4,0,1,0,13397,730,35.314905938652245,4.994135050704484,0.23456548096648297,4,4,5,10.241134907271611,2024-01-07 15:35:28.986545316
